Title,Content,Date
F1: Kedudukan terkini pelumba F1 selepas GP Malaysia,"PEMANDU pasukan Mercedes AMG Petronas, Lewis Hamilton masih mendahului 
 senarai pelumba selepas berakhir GP Malaysia. - Foto Aizuddin Saad.",1 Oct 2017
PM: Sepang circuit will not be a white elephant after F1 race,"The prime minister and his deputy, Ahmad Zahid Hamidi, were there to watch 
 the finale of the F1 Petronas Malaysia Grand Prix 2017.",1 Oct 2017
Carimin unit wins five-year contract from Petronas Carigali,"KUALA LUMPUR (Oct 2): Carimin Petroleum Bhd has won a five-year contract 
 from Petronas Carigali Sdn Bhd to provide maintenance, construction and ...",2 Oct 2017
UPDATE: Petronas Chemicals To Sell 50% Stake In PRPC ...,"By Alexander Winifred and Jason Ng Nikkei Markets adds background, 
 analyst's comments. KUALA LUMPUR (Oct 02) -- Petronas Chemicals Group, the 
 petrochemical ...",2 Oct 2017
Petronas berjaya pasang reaktor EO,"KUALA LUMPUR: Petroliam Nasional Bhd (Petronas) berjaya memasang reaktor 
 Ethylene Oxide (EO) terbesar bagi loji penapis minyaknya yang sedang dibina 
 dalam ...",2 Oct 2017
Petronas Chemicals Jual 50% Unit Bisnis Polimer ke Saudi Aramco,"Petronas Chemicals mengatakan kepada bursa saham Malaysia bahwa mereka 
 telah menandatangani perjanjian jual beli saham dengan Aramco Overseas 
 Holdings Co ...",2 Oct 2017
Malaysia's Petronas puts some Canadian assets up for sale: adviser,"KUALA LUMPUR (Reuters) - Malaysian state energy firm Petroliam Nasional 
 Berhad, or Petronas, is looking to sell some oil and gas assets owned by 
 its ...",3 Oct 2017
SMK Bandar Bintulu to compete at state-level Petronas' 'All ...,"Sarawak Petronas AAY coordinator Ekni Raduan officiated at the launching 
 ceremony in Dewan Teratai of SMK Bandar Bintulu. AAY is a corporate social 
 investment ...",3 Oct 2017
PetChem sells 50% of PRPC Polymers to Aramco for RM3.8b,"KUALA LUMPUR: Petronas Chemicals Group Bhd (PetChem) is selling a 50% stake 
 in wholly-owned unit PRPC Polymers Sdn Bhd to Saudi Arabian Oil Co's 
 (Saudi ...",3 Oct 2017
"Strategic Partnership Between Aramco, Malaysia’s Petronas Chemicals","The agreement was signed by Saudi Aramco vice president International 
 Operations, Said al-Hadrami and Petronas vice president and PCG CEO Sazali 
 Hamzah. Hadrami ...",3 Oct 2017
Deleum emerges as third winner of Petronas' MCM services ...,"Petronas Carigali's MCM contracts are said to have a combined value of 
 RM6bil. Carimin clinched the “Peninsular Malaysia Oil” portion while Dayang 
 secured the “ ...",4 Oct 2017
Petronas Carigali awards 5-year maintenance contract to Deleum,"Deleum said the value of the contract depends on the agreed rates and the 
 work orders issued by Petronas Carigali throughout the contract duration.",4 Oct 2017
PetChem's PRPC Polymers stake sale mildly positive,"Petronas Chemicals Group Bhd (Oct 3, RM7.29) Maintain buy with an unchanged 
 fair value (FV) of RM8.35: We maintain our “buy” recommendation on 
 Petronas ...",4 Oct 2017
Kedai Mesra to be incorporated in 200 Petronas stations ...,"Aadrin is seen briefing reporters at Petronas Sri Hartamas Station. 
 KUCHING: Petroliam Nasional Bhd (Petronas) is planning to expand its “Kedai 
 Mesra” concept ...",4 Oct 2017
"Orkestra veteran, muda bergabung","... Adibah Noor serta penyanyi jaz Indonesia, Harvey Malaiholo di pentas 
 Dewan Filharmonik PETRONAS, KLCC pada Sabtu dan Ahad ini, jam 8.30 malam.",4 Oct 2017
Petronas looking to sell oil and gas asset,"Petronas has enlisted BMO Capital Markets to advise on the sale of the 
 asset. “Progress regularly reviews its assets to ensure alignment with the 
 company's ...",5 Oct 2017
15 Nostalgic Photos Of PETRONAS In Formula 1 That F1 Fans ...,"As Malaysia bids farewell to F1, we decided to take a walk down memory lane 
 to see PETRONAS' journey in Formula 1 over the past 19 years: ...",5 Oct 2017
Sanggupkah Petronas berpisah dengan Hafizh Syahrin,"Antara persoalan yang timbul adalah mengenai penaja dan adakah Petronas 
 akan mengikut jejak Hafizh ke pasukan baharu ataupun melepaskan saja 
 pelumba senior ...",7 Oct 2017
KTM in der Moto3: Wer schafft 2018 den Durchbruch?,"Moto3 2021 Red Bull Ring - Petronas SRT Highlights · Petronas SRT. 10.8K 
 subscribers. 2021 AustriaGP Highlights: Moto3. Info. Shopping. Tap to 
 unmute ...",7 Oct 2017
"PETRONAS awards IFL subsea pipeline rehabilitation technology highest TRL 
 status","PETRONAS has recently announced that InField Liner's® (IFL) 6 in. dia. and 
 8 in. dia. have been elevated to the highest Technology Readiness Level, 
 TRL 7, ...",9 Oct 2017
Helah 'cat' bongkar seludup diesel,"MIRI: Cat lori dan tangki simpanan minyak diesel seludup warna kuning dan 
 hijau mirip warna 'Shell' dan 'Petronas' untuk mengelirukan penguat kuasa.",9 Oct 2017
Two construction workers killed in Pengerang,"The men were crushed to death by cranes at Petronas Refinery and 
 Petrochemical Integrated Development (RAPID) Project in Pengerang, Kota 
 Tinggi.",9 Oct 2017
Litar di Jempol sahkan kejuaraan Maju Motor,"Pasukan PETRONAS Sprinta Yamaha Maju Motor melalui gandingan Mohd Akid Aziz 
 dan Mohd Haziq Fairues kini mengumpul 226 mata, 90 mata meninggalkan 
 pencabar di ...",9 Oct 2017
Tangki peluwap loji penapisan Petronas Kerteh terbakar,"Petroliam Nasional Bhd (Petronas) mengesahkan sebuah tangki peluwap di loji 
 penapisan Kerteh yang dikendalikan PETRONAS Penapisan (Terengganu) Sdn 
 Bhd, ...",11 Oct 2017
Petronas Dagangan steps up green plan with 100 EV ...,"To date, 55 stations have been installed at Petronas stations nationwide. 
 In addition to the EV charging facilities and solar PV panels, GreenTech 
 Malaysia and ...",12 Oct 2017
[EXCLUSIVE] Petronas exiting Majnoon oilfield?,"Petronas website pic. KUALA LUMPUR: PETROLIAM Nasional Bhd (Petronas) will 
 be pulling the plug on its participation in giant Majnoon's oilfield in 
 Iraq ...",12 Oct 2017
"Cancelled $36B LNG project was 'wake-up call' to industry, says energy exec","... with Progress Energy Canada, a division of Malaysia's state-owned 
 Petronas, which cancelled its $36-billion Pacific NorthWest LNG project in 
 July.",12 Oct 2017
Petronas to install 100 EV chargers at service stations in ...,"Petronas Dagangan Berhad (PDB) has committed to install 100 electric 
 vehicle (EV) charging stations in a tripartite partnership.",13 Oct 2017
TNHB plans Petronas-like twin towers in Nandanam,"ARTICLES · The concept for the buildings -which will cost the state an 
 estimated Rs 700 crore to Rs 750 crore -is the Petronas Towers in 
 Malaysia's capital ...",13 Oct 2017
Masalah gear tak halang niat Ramdan,"PELUMBA PETRONAS Sprinta Yamaha Maju Motor, Mohd Ramdan Rosli meraih 
 kemenangan sulung CP150 musim 2017 di Bandar Seri Jempol, Negeri Sembilan.",15 Oct 2017
"Moto2: Hafizh Syahrin menakjubkan, raih tempat ketiga di GP Jepun!","Pelumba Petronas Raceline Malaysia berusia 23 tahun itu mencatatkan masa 32 
 minit 12.035 saat melibatkan perlumbaan 15 pusingan manakala dua pelumba ...",15 Oct 2017
"Cinta Pertama Arathi angkat nilai kemaafan, persahabatan","KUALA LUMPUR: PETRONAS meneruskan tradisinya memeriahkan sambutan perayaan 
 di Malaysia dengan menghasilkan iklan berbentuk filem web sempena 
 sambutan ...",16 Oct 2017
MPay Mobile to provide MVNO services by year end,"DRUM roll please – Hisham Albakri has not one, not two, but four children 
 who have studied in UTP (Universiti Teknologi PETRONAS).",16 Oct 2017
Petronas calls for stronger collaboration between LNG players,"KUALA LUMPUR: National oil firm, Petroliam Nasional Bhd (Petronas), has 
 warned that the liquefied natural gas (LNG) industry could stagnate if 
 industry ...",18 Oct 2017
Dorms give hope to rural pupils,"Dubbed the “Rural Daily Hostel” project, Petronas will build dormitories 
 for students in SK Pulau Balambangan and SK Orang Kaya Muda Pakeri in Paloh 
 in Sarawak.",18 Oct 2017
Happy Diwali: Ad Nut's roundup of festive ads | Advertising,"As Hindus celebrate Diwali on Wednesday and Thursday, our ad-obsessed pal 
 Ad Nut takes a look at ads from Petronas, Lenovo, Flipkart, Malaysia 
 Airlines, ...",18 Oct 2017
"Hafizh, Petronas Raceline part ways after decade-long collaboration","Raceline team owner Barry Leong discovered Hafizh during his pocket bike 
 days and gave him his debut in the Petronas AAM Malaysian Cub Prix 
 Championship. More ...",20 Oct 2017
Hafizh sah tinggalkan PETRONAS Raceline Malaysia,"KUALA LUMPUR: PETRONAS Raceline Malaysia menamatkan spekulasi mengenai 
 nasib Hafizh Syahrin Abdullah apabila mengesahkan pasukan itu menamatkan 
 kontrak ...",20 Oct 2017
Petronas revamps Mornings@Mesra breakfast combos ...,"Petronas Dagangan Berhad (PDB) has introduced its revamped range of 
 breakfast combos under the Mornings@Mesra banner launched earlier this 
 year, ...",20 Oct 2017
Miguel Oliveira (KTM): Er kann endlich wieder lächeln,"Petronas SRT. 10.7K subscribers. 2021 Styrian GP Highlights: Moto2. Info. 
 Shopping. Tap to unmute. More videos. More videos. Your browser can't play 
 this ...",22 Oct 2017
Petronas confirms petrol pump not under-dispensing - paultan ...,"A video currently going viral on Facebook alleging that a petrol pump at a 
 Petronas station was under-dispensing petrol has been confirmed as 
 unfounded.",23 Oct 2017
Deleum ties up with UTP for oilfield tech solutions,"Deleum Bhd group managing director Nan Yusri Nan Rahimy said the group and 
 Universiti Teknologi Petronas (UTP) will jointly develop oil and gas 
 solutions ...",23 Oct 2017
(Update) PIPC to garner RM8.3 billion income by 2020,"Prime Minister Datuk Seri Najib Razak said of the amount, the Petronas's 
 Pengerang Integrated Complex (PIC) would be the biggest contributor in the 
 oil and ...",23 Oct 2017
"Deleum, UTP bekerjasama bangunkan teknologi pengeluaran minyak","Deleum Chemicals Sdn Bhd, anak syarikat Deleum Bhd memeterai perjanjian 
 persefahaman (MoU) dengan Universiti Teknologi Petronas (UTP) untuk 
 membangunkan ...",23 Oct 2017
Petronas Dagangan sees e-commerce as potential revenue contributor,"KUALA LUMPUR: Petronas Dagangan Bhd (PDB) believes that e-commerce could 
 become one of its key revenue drivers. “The potential is definitely 
 there, ...",24 Oct 2017
"Petronas PSIP gives exposure, encourages HOTS among ...","Petronas PSIP gives exposure, encourages HOTS among students. 0. By Zaheera 
 Johari, reporters@theborneopost.com on October 24, 2017, Tuesday at 12: ...",24 Oct 2017
Pescao sah sertai PETRONAS Sprinta Racing,"Pasukan itu dibentuk hasil kerjasama antara PETRONAS serta Litar 
 Antarabangsa Sepang (SIC) yang menyaksikan Hafizh yang diberi jolokan 
 'Pescao' akan kekal ...",24 Oct 2017
Petronas Sprinta Racing signs Hafizh for 2018 season,"SIC Racing Team, which currently competes in Moto3 with riders Adam 
 Norrodin and Ayumu Sasaki, will also be renamed as Petronas Sprinta Racing 
 from next year.",24 Oct 2017
Lazada taps into Petronas Dagangan retail network,"KUALA LUMPUR: Southeast Asia's leading e-commerce platform, Lazada Malaysia 
 is set to enlarge its “offline” presence through its collaboration with 
 Petronas ...",24 Oct 2017
Infrastruktur penyaluran gas lebih kukuh,"""Dengan sokongan padu Kerajaan Negeri Johor, PETRONAS dan pelbagai pihak 
 lain, kita semakin hampir mencapai impian yang mampu melonjakkan 
 pembangunan sosio- ...",24 Oct 2017
"Petronas, Aramco seeking $8 billion for Malaysian project: PFI","KUALA LUMPUR (Reuters) - Malaysian state energy firm Petronas and Saudi 
 Aramco [IPO-ARMO.SE] are seeking to raise $8 billion for a refinery and ...",25 Oct 2017
"Petronas and SIC form Petronas Sprinta Racing, to develop ...","Efforts to develop Malaysian racing talent in the Moto2 and Moto3 
 motorcycle championships sees national oil company Petronas and Sepang 
 International ...",25 Oct 2017
"Petronas bantu pembangunan infrastruktur Sabah, bina MRSM dan asrama","Kecemerlangan yang diraih murid di Ranau dan kawasan sekitar dihargai 
 Petronas menerusi pembangunan infrastruktur seperti pembinaan Maktab Rendah 
 Sains Mara ...",26 Oct 2017
Grab launches new feature for drivers to rate passengers,"Also present were representatives of Grab's partners which included 
 Petronas Dagangan Berhad, Petronas Lubricants, Shopee Malaysia, Maxx N 
 Go, ...",26 Oct 2017
Hafizh Syahrin laung semangat di laman sendiri,"Dia yang bakal meninggalkan pasukannya, Petronas Raceline Malaysia, pada 
 akhir musim ini telah menarik perhatian ramai susulan kejayaannya menaiki 
 podium ...",28 Oct 2017
Petronas to observe Japan ruling on LNG destination clause: Nikkei,"UL], or Petronas, said the Malaysian state energy firm “will observe” a 
 ruling by Japanese regulators that sellers of liquefied natural gas (LNG) 
 should not ...",31 Oct 2017
"TechnipFMC, Petronas agree technology partnerhsip","TechnipFMC and Petronas have signed a tripartite heads of agreement (THoA) 
 to ""leverage"" their respective resources in areas including enhanced oil 
 recovery ...",31 Oct 2017
Petronas subsidiaries sign tripartite agreement with TechnipFMC,"KUALA LUMPUR: Petroliam Nasional Bhd's (Petronas) subsidiaries, Petronas 
 Research Sdn Bhd (PRSB) and Petronas Technology Ventures Sdn Bhd 
 (PTVSB), ...",1 Nov 2017
Axalta Congratulates Mercedes-AMG Petronas Motorsport on ...,"Axalta congratulates Mercedes-AMG Petronas Motorsport on its fourth 
 consecutive Formula One Constructors' Championship achievement. (Photo: 
 Axalta).",2 Nov 2017
Harap tuah kekang Kasma,"PELUMBA PETRONAS Sprinta Yamaha-CKJ, Ahmad Afif Amran mengharapkan tuah 
 dalam usaha mengekang. Kasma Daniel Kasmayudin menjulang kejuaraan kelas 
 elit CP150 ...",2 Nov 2017
Belum muktamad guna nama PETRONAS Sprinta Racing,"Pasukan yang beraksi dalam kelas Moto2 dan Moto3 musim 2018 itu dibentuk 
 hasil kerjasama antara PETRONAS serta Litar Antarabangsa Sepang (SIC), 
 tetapi ketiadaan ...",3 Nov 2017
Petronas takes stabilization measures at Chinguetti ahead of ...,"Operator Petronas hopes production will now stabilize above 2,500 b/d. 
 Output from Chinguetti is stored on theBerge Helene FPSO.",6 Nov 2017
Honeywell technology scrubs natural gas on Petronas' PFLNG SATU,"KUALA LUMPUR: Honeywell today announced that Petronas' floating liquefied 
 natural gas (FLNG) facility -- the first of its kind in the world -- is 
 using ...",7 Nov 2017
MPs sign petition for Petronas to withdraw from Myanmar,"Petronas, through its subsidiary Petronas Carigali Myanmar (Hong Kong) Ltd, 
 operates the Yetagun gas and condensate field straddles blocks M12, M13 and 
 M14 in ...",8 Nov 2017
"MPs, shareholders ask Malaysia's Petronas to exit Myanmar ...","In Myanmar, Petronas is a partner in a joint venture with interests in the 
 Yetagun Gas Project and the Taninthayi Pipeline - a cross-border 
 pipeline ...",9 Nov 2017
Petronas Dagangan jana untung RM438.3 juta,"KUALA LUMPUR: Keuntungan sebelum cukai Petronas Dagangan Bhd bagi suku 
 ketiga berakhir 30 September 2017 melonjak kepada RM438.3 juta berbanding 
 hanya ...",10 Nov 2017
UMT programme exposes participants to importance of wetlands rehabilitation,"For Petronas engineer Zulaika Mat Jusoh, 26, the outing was a fruitful 
 experience. “I have not participated in an event like this before and it 
 has proven ...",11 Nov 2017
"Petronas Chemicals' gift to 1,000 students","SIPITANG: A thousand students from 29 schools in the district received a 
 boost through Petronas Chemicals Group Bhd's annual “Back-to-School” 
 programme over ...",12 Nov 2017
UPDATE: MALAYSIA STOCKS TO WATCH: Petronas ...,"By Chong Sin Hao and Alexander Winifred Nikkei Markets KUALA LUMPUR (Nov 
 13) -- Here are the stocks to watch on Monday: *Petronas Dagangan: 3Q net 
 profit ...",13 Nov 2017
Sapura Energy's subsidiaries bag RM1.47b worth of contracts,"... of offshore facilities and provision of maintenance, construction and 
 modification (MCM) services for Petronas Carigali Sdn Bhd and Sarawak Shell 
 Bhd.",15 Nov 2017
Diesel generasi baru Petronas temui pengguna,"PETRONAS Dagangan Berhad (PDB) melancarkan diesel generasi baru bebas 
 sulfur Petronas Dynamic Diesel Euro 5 dengan Pro-Drive, hari ini.",16 Nov 2017
SMK Tinggi Melaka juara AAY 2017,"Pemenang pertandingan PETRONAS All About Youth (AAY) 2017 meraikan kejayaan 
 mereka pada majlis penyampaian hadiah di Kuala Lumpur, malam ini.",16 Nov 2017
Petronas Dynamic Diesel Euro 5 with Pro-Drive launched ...,"The new clean diesel is claimed to offer a smoother drive and improved fuel 
 economy, with a higher-quality base diesel from Petronas' refinery and 
 uniquely ...",17 Nov 2017
Great experience at Petronas All About Youth event for ...,"The champions from SMK Tinggi Melaka. – Photos courtesy of Petronas · First 
 runner up prize went to SMK Paka, Terengganu. · SMK Lutong, Miri grabbed 
 the second ...",17 Nov 2017
Pengejar impian,"PASUKAN tajaan PETRONAS beraksi. Sebagai jenama bahan api dan minyak enjin 
 tempatan, Petroliam Nasional Berhad (PETRONAS) banyak menyumbang kepada 
 perkembangan ...",18 Nov 2017
Petronas new points scheme for Mesra loyalty programme ...,"All types of fuel from the national fuel company are eligible, including 
 Petronas Primax 95 and 97, as well as Dynamic Diesel Euro 5 and Euro 2. The 
 Mesra card ...",18 Nov 2017
"Kelington secures Petronas contract to purify waste gas, share ...","In a filing with Bursa Malaysia, Kelington said its 94%-owned subsidiary 
 Ace Gases Sdn Bhd has entered into a supply agreement with Petronas for the 
 sale ...",20 Nov 2017
Petronas unit inks EPCC contract for fuel processing units,"KUALA LUMPUR (Nov 20): Petroliam Nasional Bhd (Petronas)'s unit PRPC 
 Refinery & Cracker Sdn Bhd has begun the second phase development of its 
 fuel quality ...",20 Nov 2017
Kuasai pasaran LPG,"Kuala Lumpur: Petronas Dagangan Berhad (PDB) komited untuk terus menjadi 
 peneraju dalam segmen gas memasak di Malaysia dengan penguasaan pasaran 
 lebih ...",20 Nov 2017
Petronas signs with Argo and Eastport for ship-to-ship LNG transfer,"KUALA LUMPUR: Petronas LNG Ltd, a subsidiary of Petronas LNG Sdn Bhd, has 
 signed a two-year service agreement with Argo Engineering Sdn Bhd and 
 Eastport ...",21 Nov 2017
"UPDATE 2-Malaysia's Petronas sees stronger 2017 earnings after Q3 profit 
 surges","... * Petronas forecasts higher 2017 performance. * Q3 profit up 64 pct 
 y-o-y to 10 bln rgt. * Higher oil prices, cost cutting boosts profit.",22 Nov 2017
Malaysia's Petronas To Offer GUCD Services At Bintulu Port ...,"By Chong Sin Hao Nikkei Markets KUALA LUMPUR (Nov 22) -- Malaysian national 
 oil-and-gas company Petroliam Nasional, or Petronas, said Wednesday its 
 unit ...",22 Nov 2017
Rise in profits for Petronas,"Malaysian state-run oil company Petronas has posted a rise in third quarter 
 earnings on the back of higher commodity prices. Petronas posted an 
 after-tax ...",23 Nov 2017
News IoT solution wins Tata Communications' F1 ...,"Lewis Hamilton, Mercedes-AMG Petronas Motorsport Driver and a judge for the 
 2017 F1 Connectivity Innovation Prize, said: “The best thing about this 
 competition ...",23 Nov 2017
Baumgärtel (Kalex): «Forward nicht mehr bedienen»,"Petronas SRT. 10.7K subscribers. 2021 Styrian GP Highlights: Moto2. Info. 
 Shopping. Tap to unmute. More videos. More videos. Your browser can't play 
 this ...",26 Nov 2017
VDP PETRONAS pemacu syarikat O&G tempatan,"TIDAK ramai yang tahu sebelum penubuhan Petroliam Nasional Berhad atau 
 PETRONAS pada tahun 1974, hampir kesemua kerja-kerja dalam industri minyak 
 dan gas ...",27 Nov 2017
Kapar MP resigns as PKR secretary whip over bloc vote error,"DRUM roll please – Hisham Albakri has not one, not two, but four children 
 who have studied in UTP (Universiti Teknologi PETRONAS).",27 Nov 2017
Carimin expects a better year with MCM project,"MD Mokhtar Hashim (picture) said the MCM project secured from Petronas 
 Carigali Sdn Bhd, will provide the company ongoing activities which 
 commensurate well ...",28 Nov 2017
Petronas ready to rise in 2018,"KUALA LUMPUR: With rule changes leaving even less margin for error next 
 year, Petronas are determined to step up their game to ensure Mercedes AMG 
 Petronas ...",29 Nov 2017
Banjir: Pengusaha stesen beri minyak percuma,"PENGUSAHA Stesen Minyak PETRONAS Pengkalan Batu, Bahrudin Zakaria mengisi 
 minyak petrol percuma kepada kepada sebahagian 200 penunggang motosikal.",1 Dec 2017
"Malaysia's Petronas forecasts oil prices to hold in $50s, $60s","KUALA LUMPUR (Reuters) - Malaysia's state energy company Petroliam Nasional 
 Berhad [PETR.UL], or Petronas, forecast oil prices to hold in the $50s and 
 $60s ...",3 Dec 2017
PIC rangsang pembangunan urbanisasi,"PIC adalah antara projek pembangunan minyak dan gas terbesar di rantau ini, 
 selain pelaburan hiliran terbesar PETRONAS setakat ini. Ia menempatkan 
 kompleks ...",3 Dec 2017
Answering the call of a school in need,"For Phil Foster Masing, being made Petronas' SKUP project leader was an 
 opportunity to give back to his own community in Kapit. “It's been a 
 colourful journey ...",3 Dec 2017
Deleum defends MCM award,"One oil and gas executive explains that Petroliam Nasional Bhd (Petronas) — 
 which wholly owns Petronas Carigali — usually awards jobs only to companies 
 with ...",4 Dec 2017
Petronas expanding Africa footprint with Engen-Vivo pact,"KUALA LUMPUR: Petroliam Nasional Bhd (Petronas) will be expanding its 
 footprint to nine new countries via its wholly-owned South African unit 
 Engen Holdings ...",5 Dec 2017
PETRONAS tembusi 9 negara di Afrika,"KUALA LUMPUR: Petroliam Nasional Bhd (PETRONAS) menerusi anak syarikat 
 milik penuhnya di Afrika Selatan, Engen Holdings (Pty) Ltd, akan 
 mengembangkan ...",5 Dec 2017
Petronas' Unit Engen To Sell Stake In African Fuel Retailing ...,"Vivo Energy sells and markets Shell-branded fuels and lubricants across the 
 African continent. For Petroliam Nasional, or Petronas, the share sale 
 appears to be ...",5 Dec 2017
Hibiscus Petroleum upbeat on North Sabah prospects,"Pereira also says the company received unconditional consent from Petronas 
 Carigali Sdn Bhd for its indirect wholly-owned unit, SEA Hibiscus Sdn 
 Bhd, ...",6 Dec 2017
Engen launches PETRONAS Durance car-grooming products,"PETRONAS Durance will be available from December, initially at selected 
 Engen service stations in the Durban area, before rolling out nationally 
 across ...",7 Dec 2017
"I rasa I nak buka kasut, pesona Ella yang tiada tolok banding","Ratu Rock Malaysia, Ella muncul di pentas Dewan Filharmonik Petronas 
 diiringi 100 pemuzik Malaysian Philharmonic Orchestra pimpinan Muhriz Che 
 Rose.",7 Dec 2017
Sunday Chat: 'I'm not undoing my belt at any stage' - Hamilton,"The Mercedes AMG Petronas driver speaks with Timesport. Question: How does 
 it feel to come back to Malaysia? Answer: Honestly today (Nov 29) was the 
 warmest ...",9 Dec 2017
PT2SB signs financing agreement for Malaysia oil storage terminal,"The terminal will mainly serve the upcoming Petronas Refinery and 
 Petrochemicals Integrated Development project (RAPID), Vopak said.",11 Dec 2017
Petronas taja 41 belajar di KDU,"Kuala Lumpur: Seramai 41 pelajar tajaan Petronas kini mengikuti program A 
 Level di Kolej Universiti KDU sebagai persiapan melanjutkan pengajian ke ...",12 Dec 2017
"PETRONAS, Yayasan sabah laksana program 'Planting Tomorrow'","Perkongsian pemuliharaan Imbak Canyon antara Kumpulan Yayasan Sabah dan 
 PETRONAS telah memberi manfaat kepada komuniti tempatan, termasuk 22 
 pengusaha homestay ...",14 Dec 2017
Petronas MLNG hosts local stakeholders to pre-Christmas ...,"BINTULU: Petronas MLNG held a pre-Christmas dinner for local stakeholders 
 at a hotel here recently. Its head Pau Kiew Huai, in thanking all attendees 
 for ...",15 Dec 2017
Petronas withdraw sponsorship of Hafizh Syahrin in Moto2,"The Petronas Sprinta Racing Moto3 team, which will be managed by SIC with 
 sponsorship from Petronas, features Adam Norrodin and Ayumu Sasaki. Related 
 Videos ...",19 Dec 2017
PETRONAS mendepani cabaran baharu,"Tidak ketinggalan yang turut merasai kesannya ialah syarikat O&G negara, 
 PETRONAS. Selain kejatuhan harga minyak, pengenalan tenaga baharu, era 
 pendigitalan ...",19 Dec 2017
Industry players must emulate Petronas,"In the environment of low oil prices, Petronas also underwent a 
 restructuring. It created a new business division called Project Delivery 
 and Technology, which ...",20 Dec 2017
"Petronas to focus on Cub Prix, Moto3","KUALA LUMPUR: Petronas have confirmed that they have parted ways with Moto2 
 rider Hafizh Syahrin Abdullah as they look to focus on developing 
 up-and-coming ...",21 Dec 2017
PETRONAS tekad lahir 'Hafizh' kedua,"""PETRONAS komited dalam usaha membangunkan pelumba pelapis yang mampu 
 mewakili Malaysia di arena sukan permotoran antarabangsa sekali gus 
 mengukuhkan jenamanya ...",21 Dec 2017
"Petronas fokus Cub Prix, Moto3, bangun pelumba pelapis","Petronas komited dalam usaha membangunkan pelumba pelapis yang mampu 
 mewakili Malaysia di arena sukan permotoran antarabangsa, sekali gus 
 mengukuhkan ...",21 Dec 2017
SIC yakin dapat penaja baharu sebelum saingan MotoGP 2018,"Ketua Pegawai Eksekutif SIC, Datuk Razlan Razali menjelaskan keputusan 
 Petronas menarik diri sebagai penaja utama pasukan berkenaan baru-baru 
 ini, ...",21 Dec 2017
DMB bags RM67m contract from Petronas Carigali,"KUALA LUMPUR: Daya Materials Bhd (DMB) has secured a RM67 million contract 
 from Petronas Carigali Sdn Bhd for the provision of integrated 
 production ...",21 Dec 2017
Petronas allots Beryl gas field offshore Sarawak to Japanese ...,"According to JX Nippon president and chief executive officer Shunsaku 
 Miyake, Petronas approved the field development plan for Beryl on October 
 27, 2017.",22 Dec 2017
"Apes, Kini Hafizh Syahrin Tak Didukung Petronas di Moto2 2018","Padahal tim barunya, SIC disokong Petronas, hanya mereka fokus untuk Moto3. 
 Raceline telah pecah kongsi dengan Petronas untuk mendukung Hafizh Syahrin 
 berkiprah ...",22 Dec 2017
Sarawak's Petros questioned after Japanese firm gets Miri gas ...,"Questions have been raised as to the role and functions of Sarawak's state 
 oil and gas company Petros, after national firm Petronas awarded a gas 
 field off ...",23 Dec 2017
Pit Beirer (KTM): Auf einem Umweg zurück zum Erfolg?,"Moto3 2021 Red Bull Ring - Petronas SRT Highlights · Petronas SRT. 10.8K 
 subscribers. 2021 AustriaGP Highlights: Moto3. Info. Shopping. Tap to 
 unmute ...",24 Dec 2017
Did You Know These Five Webfilms Of 2017 Were All ...,"Following the adventures of five friends throughout 2017. Published for 
 PETRONAS, 27 Dec 2017, 03:43 PM.",27 Dec 2017
Petronas Carigali Sdn Bhd didenda,"Petronas Carigali Sdn Bhd didenda RM50,000 oleh Mahkamah Sesyen di sini 
 hari ini selepas didapati bersalah kerana gagal mengadakan sistem kerja 
 selamat.",28 Dec 2017
"Petronas Carigali Sdn Bhd fined RM50,000 by Kemaman ...","KEMAMAN: Petronas Carigali Sdn Bhd was fined RM50,000 after pleading guilty 
 here yesterday to failing to secure a safe work system which had caused 
 the ...",29 Dec 2017
Petronas discloses activities outlook for next 3 years,"KUALA LUMPUR: Petroliam Nasional Bhd (Petronas) and its Petroleum 
 Arrangement Contractor (PAC) oeprators will continue to develop new oil and 
 gas ...",1 Jan 2018
Local LNG price expected to be more competitive by 2019',"Currently, the country's LNG is being supplied by Petronas Gas Bhd and Gas 
 Malaysia Bhd and those interested to participate in the TPA can apply for 
 a ...",1 Jan 2018
"Petronas eyes 20 greenfield, 30 brownfield projects by 2020","The oil company, in its Petronas Activity Outlook 2018-2020 report, said 
 there are about 100 awarded contract areas operated by 26 petroleum 
 arrangement ...",2 Jan 2018
Strategi dua tahun,"PETRONAS dan PAC akan terus bangunkan projek penerokaan minyak baru dan 
 gas. Kuala Lumpur: PETRONAS dan kontraktor pengurusan petroleumnya (PAC) 
 akan terus ...",2 Jan 2018
"Menara dari China Singkirkan Twin Tower Petronas Malaysia dari 10 Besar 
 Gedung Tertinggi di Dunia","ID - Menara Petronas Malaysia Tersingkir dari 10 Besar Gedung Tertinggi di 
 Dunia, Bangunan Apa yang Gantikan, Ini penjelasannya.",2 Jan 2018
T7 Global bags multiple contracts worth RM260m,"The company had also won a contract from Petronas Technical Services Sdn 
 Bhd on Aug 14 for engineering, procurement, fabrication and commissioning 
 of Crude ...",2 Jan 2018
