Title,Content,Date
Punj Lloyd completes EPC pipeline project of Petronas,"The company was awarded a contract worth USD 822 million by Petronas for 
 the construction of 512 km, 36 inch diameter pipeline for transportation of 
 gas ...",4 Aug 2017
Panorama indah dari Skybridge KLCC,"Menara Berkembar PETRONAS sudah dikenali seantero dunia dan menjadi 
 sebahagian daripada mercu tanda Malaysia, sekali gus menobatkan negara kita 
 cukup ...",4 Aug 2017
Phoenix Petroleum cleared to buy out Petronas LPG,"This allows the oil company to acquire the entire equity interest of PDB 
 (Netherlands) B.V. (PDBN) in Petronas Energy Philippines Inc. (PEPI), ...",4 Aug 2017
Wildcard-Pilot Tim Georgi (1.): «Das ist unglaublich»,"Moto3 2021 Red Bull Ring - Petronas SRT Highlights. Petronas SRT. 10.8K 
 subscribers. 2021 AustriaGP Highlights: Moto3. Info. Shopping. Tap to 
 unmute ...",4 Aug 2017
Fluor Awarded Contract for PETRONAS Isononanol Chemical ...,"The project is part of PETRONAS's Refinery and Petrochemical Integrated 
 Development (RAPID) project and the mammoth $27 billion Pengerang 
 Integrated Complex ...",7 Aug 2017
Phoenix Petroleum To Acquire Petronas Philippines ...,"PDBN is an investment holding company organized under the laws of the 
 Netherlands, with Petroliam Nasional Berhad (PETRONAS) as its ultimate 
 parent entity.",7 Aug 2017
Honda Malaysia airbag inflator replacement status – 81.2% for ...,"Customers can also have their affected Takata airbag inflators replaced at 
 selected Petronas stations. For more information on locations and operating 
 hours ...",8 Aug 2017
Malaysia's Petronas to invest $150 million to boost India lubricants biz,"KUALA LUMPUR (Reuters) - Malaysia's state energy firm Petroliam Nasional 
 Berhad, or Petronas, will invest $150 million in India over the next five 
 years to ...",10 Aug 2017
Many have underestimated Petronas Chemicals: Maybank IB,"KUALA LUMPUR: Petronas Chemicals Bhd's (PCB) higher net profit of 45 per 
 cent year-on-year was within expectation but way above consensus, says 
 Maybank ...",10 Aug 2017
"Duh, Petronas mengelola lapangan kosong","Itulah yang terjadi pada Petronas Carigali Muriah Ltd, operator Lapangan 
 Kepodang, Blok Muriah. Lokasinya persisnya terletak lepas pantai Jawa Timur 
 atau ...",10 Aug 2017
TNB permudah pembayaran bil elektrik,"TNB dalam satu kenyataan berkata, pelanggan kini boleh menjelaskan bil 
 elektrik bukan saja di stesen Petronas yang menggunakan sistem e-Pay, malah 
 di kedai ...",10 Aug 2017
Who are the pioneering 5?,"Wee joined Petronas as executive vice president and CEO of Upstream 
 Business in May 2010. He was a member of the company's board of directors 
 (at the group ...",11 Aug 2017
Petronas Chemicals' 2H profit within expectations,"Upgrade to a buy call and a higher target price (TP) of RM8: Petronas 
 Chemicals Group Bhd (PCHEM) saw a weaker second quarter of financial year 
 2017 ...",14 Aug 2017
Petronas Gas reports slight higher profit for first half 2017,"KUALA LUMPUR: Petronas Gas Bhd's reported a slight increase of five per 
 cent in its profit to RM38.4 million for the first half ended June 30, 2017.",15 Aug 2017
Malaysia's Petronas keen to buy stake in Indian Oil's LNG terminal: IOC,"NEW DELHI: Malaysia's Petronas is keen to buy a stake in Indian Oil 
 Corporation's LNG import terminal at Ennore. The Malaysian government-owned 
 oil and ...",16 Aug 2017
PETRONAS lancar kempen Hari Merdeka dan Hari Malaysia,"Yang turut hadir, Ketua Pegawai Eksekutif (CEO) Kumpulan PETRONAS, Datuk 
 Wan Zulkiflee Wan Ariffin. Antara acara penting kempen itu adalah pameran 
 istimewa ...",16 Aug 2017
"PETRONAS ropes in country's badminton legends in its Merdeka celebration 
 campaign","KUALA LUMPUR: Petronas launched its National Day and Malaysia Day campaign 
 today, ... at Galeri Petronas and a web film titled, ""Piala Taman Thomas"".",16 Aug 2017
Petronas eyes Indian LNG terminal - News for the Energy Sector,"Petronas eyes Indian LNG terminal. Malaysia's Petronas is eyeing a stake in 
 Indian Oil Corp's Ennore liquefied natural gas terminal, a news report 
 said. By ...",17 Aug 2017
"Leaner, meaner Petronas targets key markets for growth","President and CEO Datuk Wan Zulkiflee Wan Ariffin: Petronas) spent about 
 RM500mil on talent management as well as on leadership training and 
 competency ...",17 Aug 2017
Energas enables Petronas to tap sanctioned nations,"KUALA LUMPUR: The setting up of Energas Insurance (L) Ltd, the sole captive 
 insurer of Petroliam Nasional Bhd (Petronas), has enabled the national oil 
 and ...",18 Aug 2017
"Petronas' Sarawak o&g fields generate average of 850,000 barrels of oil","KUCHING: Petroliam Nasional Bhd (Petronas) currently has 60 oil and gas- 
 (O&G) producing fields in Sarawak producing an average of 850,000 barrels 
 of oil ...",18 Aug 2017
Sarawak iktiraf sumbangan Petronas - Abang Johari,"Beliau berkata ini dapat direalisasikan melalui hubungan yang erat antara 
 Sarawak dan kerajaan Persekutuan, serta antara negeri dan Petronas. Bernama.",18 Aug 2017
Epson label printers support success of Mercedes-AMG ...,"Mercedes-AMG Petronas Motorsport has used the Epson color label printers, 
 ColorWorks TM-C3500 and LabelWorks LW-Z900FK, to help its drivers optimize 
 their ...",18 Aug 2017
Loji air selesai masalah penduduk,"CHUKAI: Penyerahan loji air milik PETRONAS di Kampung Serdang, Dungun, 
 menyelesaikan masalah bekalan air dihadapi hampir 100,00 penduduk di daerah 
 Dungun ...",18 Aug 2017
Petronas leading JV in Brunei deep-water gas development ...,"It said that Petronas and its partners — Shell, ConocoPhillips, Murphy Oil 
 and Brunei National Petroleum Company (PetroleumBrunei) — are 
 provisionally ...",19 Aug 2017
Sarawak yard wins $112m Petronas contracts,"Sarawak-based shipyard, Brooke Dockyard and Engineering Works Corporation, 
 has been awarded Petronas contracts worth MYR480m ($112m) for construction 
 work ...",21 Aug 2017
Thomas Cup Park' Petronas' Latest Advertisement in ...,"Thomas Cup Park' Petronas' Latest Advertisement in conjunction with 
 Malaysia Day 2017 ... The special appearance of two national badminton 
 legends Rashid Sidek ...",21 Aug 2017
PETRONAS kaji bangunkan sumber gas di Kanada,"Naib Presiden Eksekutif dan Ketua Pegawai Eksekutif bagi Huluan PETRONAS, 
 Datuk Mohd Anuar Taib, berkata antara kemungkinan yang dipertimbangkan 
 ialah melabur ...",22 Aug 2017
Tunjuk daya saing sebagai usahawan,"Terbaru, syarikatnya bekerjasama dengan PETRONAS Dagangan Berhad (PDB) 
 untuk membuka kafe a'rooma di stesen minyak PETRONAS Presint 16, Putrajaya 
 yang ...",23 Aug 2017
Petronas' Q2 net profit jumps twelvefold to $1.2 billion,"KUALA LUMPUR -- Petroliam Nasional (Petronas) said Friday net profit 
 increased to 5.18 billion ringgit ($1.2 billion) in the April to June 
 quarter, ...",25 Aug 2017
Petronas bayar dividen RM16 bilion kepada kerajaan,"Petroliam Nasional Bhd (Petronas) menaikkan komitmen bayaran dividennya 
 kepada kerajaan selepas melaporkan keuntungan suku kedua meningkat empat 
 kali ganda ...",25 Aug 2017
Iklan beri impak patriotisme,"Beberapa syarikat termasuk PETRONAS, Malaysia Airlines, Telekom dan Maxis 
 antara yang sentiasa menghasilkan iklan menyentuh hati.",25 Aug 2017
Petronas to make RM3b additional dividend payment to government,"(From left) Petronas Executive Vice President and Group CFO Datuk George 
 Ratilal, Petronas President and Group CEO Datuk Wan Zulkiflee Wan Ariffin, 
 Petronas ...",25 Aug 2017
Petronas raises dividend payout to govt after profit surge,"Petronas, Malaysia's only Fortune 500 company, will pay the government RM16 
 billion this year, up from its earlier commitment of RM13 billion, chief 
 executive ...",26 Aug 2017
S-OIL Seals Long-Term Deal to Directly Import LNG with ...,"The signing ceremony was held at the PETRONAS headquarters attended by 
 Osman Al Gamdi, CEO of S-OIL and Datuk Anuar Taib, CEO of PETRONAS Upstream 
 in Kuala ...",28 Aug 2017
PetDag lancar kedai dalam talian,"KUALA LUMPUR: Petronas Dagangan Bhd (PetDag) melancarkan kedai dalam talian 
 pertamanya menerusi Shopee, platform e-dagang yang berkembang pantas di 
 Asia ...",28 Aug 2017
What Merdeka Means For Former Petronas Ad Child Star ...,"One such advertisement is “Tan Hong Ming in Love (2007)” by Petronas, where 
 you see shy little Tan Hong Ming professing his love for his best 
 friend, ...",29 Aug 2017
"1,000 pokok bakau ditanam di Sungai Paka","SEBANYAK 1,000 pokok bakau akan ditanam PETRONAS Gas Berhad (PGB) di 
 sepanjang Sungai Paka, Dungun tahun ini sebagai benteng hakisan sekali gus 
 melindungi ...",29 Aug 2017
‘Election projects’ may further inflate Malaysian government debt,"Malaysia's national flag flies in front of its landmark Petronas Twin 
 Towers in Kuala Lumpur, Malaysia. photo: AP Photo/Vincent Thian.",29 Aug 2017
"Petronas launches online store, working with Shopee ...","Petronas Dagangan has annouced its entry into the e-commerce space with the 
 launch of its first online store in collaboration with e-commerce 
 platform ...",30 Aug 2017
PLN Ogah Beli Gas Cadangan dari Petronas,"Jakarta, CNN Indonesia -- PT PLN (Persero) mengaku enggan mengambil tawaran 
 gas lain dari Petronas pasca gas dari lapangan Kepodang, blok Muriah 
 dinyatakan ...",30 Aug 2017
Irama orkestra,"ORKESTRA Konsert Diraja United Kingdom bakal beraksi di Dewan Filharmonik 
 Petronas, KLCC. Kuala Lumpur: Orang ramai yang meminati muzik orkestra kini 
 berpeluang ...",30 Aug 2017
Hafizh mahu 'angkat kaki',"Hafizh bagaimanapun menegaskan, dia tidak berdepan sebarang masalah dengan 
 PETRONAS, penaja utama yang membina kariernya sejak sekian lama hingga 
 bergelar ...",4 Sep 2017
"Jika Kongsi Petronas dan Raceline Pecah, Bagaimana Nasib ...","NaikMotor – Hafizh Syahrin, pembalap Petronas Raceline Malaysia Moto2 
 terancam tidak mengikuti musim 2018. Pasalnya berhembus kabar kongsi 
 Petronas dan ...",5 Sep 2017
PETRONAS sahkan kakitangannya ditahan SPRM,"KUALA LUMPUR: PETRONAS mengesahkan seorang kakitangannya kini ditahan 
 Suruhanjaya Pencegahan Rasuah Malaysia (SPRM) kerana disyaki terbabit dalam 
 kegiatan ...",6 Sep 2017
"Formula 1: Mercedes team turns to big data in quest for victory in Grand 
 Prix","Data analytics could help Mercedes-AMG Petronas Motorsport team gain an 
 edge on rival Ferrari during the 2017 and 2018 Grand Prix season. Its head 
 of IT, Matt ...",7 Sep 2017
Cub Prix: Izzat terpantas di Kelantan,"MD Izzat Zaidi Salehan muncul pelumba terpantas sesi kelayakan kelas CP150 
 pada hari pertama Kejuaraan Cub Prix AAM Malaysia PETRONAS di Pasir Puteh, 
 Kelantan.",8 Sep 2017
Search for Petros CEO intensifies,"He was former Sabah Shell Malaysia general manager (upstream operations) 
 before joining Petronas as its vice-president (international production for 
 upstream ...",9 Sep 2017
"Reman pengarah syarikat, bekas pembantu teknikal dilanjut","PUTRAJAYA: Tempoh reman bekas pembantu teknikal PETRONAS Carigali dan 
 seorang pengarah wanita syarikat kontraktor dilanjutkan empat hari lagi 
 bagi membantu ...",10 Sep 2017
6 penerima Anugerah Merdeka 2017,"Yang turut hadir, Pengerusi PETRONAS, Tan Sri Mohd Sidek Hassan; Presiden 
 dan Ketua Pegawai Eksekutif Kumpulan PETRONAS, Tan Sri Wan Zulkiflee Wan 
 Ariffin; ...",11 Sep 2017
"Patriotic short films by Petronas, Maxis remind us about what's important","Petronas's short film, titled “Piala Taman Thomas”, reminds Malaysians of 
 the glory days when national badminton players won championships, ...",12 Sep 2017
Kenari 'masuk' Kedai Mesra Petronas,"... sebelum Perodua Kenari dipandunya bergesel dua kenderaan dan merempuh 
 Kedai Mesra stesen minyak Petronas Bandar Baru Uda 2, Johor Bahru, hari ini.",12 Sep 2017
"Exclusive: Shell to withdraw from Iraq's Majnoon oilfield - Iraqi oil 
 officials","Malaysia's national oil company Petronas holds a 30 percent stake in the 
 field while the Iraqi government holds the remaining 25 percent.",12 Sep 2017
Razlan nafi curi pelumba,"Razlan sebelum ini mengesahkan pihaknya berminat untuk mendapatkan Hafizh 
 yang kini beraksi dengan PETRONAS Raceline Malaysia pada saingan Moto2.",13 Sep 2017
Ibu Hanim mendepani cabaran,"Suami bertanggungjawab menghantar kakitangan Esso dan PETRONAS ke luar 
 pesisir dan begitulah rutin hariannya di sana. Sementara saya pula 
 mengambil peluang ...",14 Sep 2017
Petronas continues to reap benefits from F1 participation,"Mercedes-AMG Petronas F1 Team executive director Torger Christian Wolff 
 says the Petronas brand has grown from being known by just “a few insiders” 
 prior to its ...",15 Sep 2017
Tetap dua roda,"AKSI Fitri bersama PETRONAS Sprinta Yamaha CKJ. FITRI miliki lebih 50 
 koleksi motosikal ...",15 Sep 2017
Sarawak sets sail for O&G push,"Among several of Petronas offshore platforms. AS Sarawak ushers in Malaysia 
 Day, it is a crucial to remember its first milestone in the oil and gas 
 (O&G) ...",16 Sep 2017
"PETRONAS denies allegation on layoff of 5,000 staff","PETRONAS has officially denied to lay off 5,000 staff in 2018 following an 
 allegation made by blogger Syed Akbar Ali on his OutSyed the Box site on 15 
 September ...",18 Sep 2017
Axalta and Mercedes-AMG Petronas Motorsport Celebrate ...,"Axalta's Spies Hecker has been responsible for the paint on the 
 high-impact, instantly-recognizable liveries of the Mercedes-AMG Petronas 
 Motorsport team's ...",18 Sep 2017
Petronas MCM jobs unlikely to catalyse O&G sector,"Oil and gas sector. Maintain neutral: The Edge Malaysia weekly of May 15 to 
 May 21 reported that Petroliam Nasional Bhd (Petronas) had conducted a 
 pre-award ...",19 Sep 2017
Hibiscus Petroleum most actively traded on Sabah PSC acquisition update,"Public Investment Bank said Petronas Carigali Sdn Bhd (PCSB) had waived its 
 preemption rights under the joint operating agreement of the PSC and 
 Petronas ...",19 Sep 2017
Doluvo intai peluang teroka pasaran antarabangsa,"“Buat masa ini, semua produk PopsMalaya boleh didapati di lebih 34 
 rangkaian Kedai Mesra Petronas dan perniagaan persendirian seperti butik 
 pakaian dan kafe ...",22 Sep 2017
PETRONAS komersialkan teknologi,"Presiden dan Ketua Pegawai Eksekutif Kumpulan PETRONAS, Tan Sri Wan 
 Zulkiflee Wan Ariffin, berkata kumpulan percaya teknologi mampu memberikan 
 kelebihan pada ...",24 Sep 2017
Rasa hati Wan Zulkiflee pacu PETRONAS keluar dari krisis,"PRESTASI PETRONAS pada separuh pertama tahun ini menyaksikan pendapatannya 
 melonjak kepada RM108 bilion berbanding RM94 bilion tahun lalu, ...",24 Sep 2017
"Hamilton hopes to give it all at final Petronas Malaysia Formula One Grand 
 Prix in Sepang","KUALA LUMPUR: Mercedes AMG Petronas' Lewis Hamilton admitted that he is sad 
 to see the Petronas Malaysia Formula One Grand Prix come to an end this 
 year.",25 Sep 2017
Damansara Realty peroleh kontrak PETRONAS,"62 juta menerusi usaha sama dengan Kumpulan Perubatan (Johor) Sdn Bhd 
 (KPJSB) membabitkan kemudahan perubatan kecil di pusat penapisan PETRONAS 
 di Pengerang, ...",25 Sep 2017
Damansara Realty bags RM27m Rapid project,"62 million, a joint venture with Kumpulan Perubatan (Johor) Sdn Bhd 
 (KPJSB), for a small medical facility in Petroliam Nasional Bhd's 
 (Petronas) Pengerang ...",25 Sep 2017
F1: Mercedes-AMG Petronas lakukan terbaik di GP terakhir,"Berbaki enam perlumbaan, pemandu Formula One Valtteri Bottas tidak rasa 
 tertekan untuk mencari penamat 1-2 buat pasukan Mercedes AMG PETRONAS dalam 
 merebut ...",26 Sep 2017
