Title,Content,Date
"Coronavirus: Over 50% of India Inc sees impact on ops, 80% witness fall in 
 cash flow","""Despite the fact that we do not have nickel, cobalt and lithium, we can 
 add up to 81 per cent of value of batteries in India,"" Kant said, ...",20 Mar 2020
Montreal Grocery Store Visited By Latex-Clad AI From The ...,"A lithium-ion battery price-fixing class action suit in Quebec, Ontario and 
 British Columbia is allowing Canadians to get cash back if they bought 
 an ...",23 Mar 2020
Lithium-ion Battery Pack Sales to Witness an Impressive Hike ...,"Lithium-ion Battery Pack Sales to Witness an Impressive Hike with Expanding 
 EV Market; LCO Battery Highly Lucrative Category, Finds a New Fact.MR 
 Study. March ...",24 Mar 2020
There Are Still Reasons to Love the Lithium ETF,"LIT, which is nearly nine years old, tracks the Solactive Global Lithium 
 Index. The underlying index is designed to measure broad-based equity 
 market ...",26 Mar 2020
VW T1 Samba als Elektro-Bulli,"Der Strom kommt aus einer Lithium-Ionen-Batterie mit einer 
 Speicherkapazität von 45 kWh. Die Reichweite liegt bei rund 200 Kilometer.",26 Mar 2020
Australian researchers make lithium extraction breakthrough ...,"Researchers led by Monash University have made a discovery that will 
 dramatically reduce lithium-from-brine extraction times. The innovative 
 breakthrough is ...",27 Mar 2020
"Chile's Codelco copper output drops 5.3% in 2019, profits plunge","Billionaire Ponce to auction 2.5 million B-series shares in lithium miner 
 SQM ... The company, Pampa Calichera, controlled by influential SQM 
 shareholder Julio ...",28 Mar 2020
Future battery technologies outperform lithium-ion,"An example of improvements are the new electrolytes and other parts of 
 lithium batteries that caused the capacity and specific yield (Watt hours 
 per kg/liter) ...",30 Mar 2020
BYD Reveals Ultra-Safe Blade Battery: Pierces It With A Nail,"The Blade Battery is essentially a lithium iron phosphate (LFP) battery, 
 but in a new approach to significantly increase safety and volumetric 
 energy ...",30 Mar 2020
The Bonneville Salt Flats Are An Incredible Stretch Of Dried ...,"Thanks to a lithium-ion battery price-fixing class action suit in Canada, 
 you can now get cash without even having to show a receipt if you bought 
 an ...",31 Mar 2020
You Can Rely Upon Lithium-Ion,"Now, with lithium-ion (Li-ion) battery solutions available to replace 
 diesel engines or co-exist in hybrid diesel or electrified locomotives, 
 that future is ...",1 Apr 2020
Animal Studies Suggest Lithium Can Reduce Amyloid's Impact on the Brain,"Amyloid plaque formation directly causes brain tissue loss in animals, but 
 a drug called lithium reduces the life-shortening effects of this loss, ...",1 Apr 2020
China's extension of EV subsidies lifts sentiment for lithium ...,"New York — Lithium producers got a modest boost overnight after China's 
 government said it would extend electric vehicle subsidy programs to help 
 prop up ...",1 Apr 2020
Fire Protection for Stationary Lithium-ion Battery Energy ...,"Lithium-ion batteries offer high energy density in a small space. That 
 makes them highly suitable for stationary electrical energy storage 
 systems, which, ...",2 Apr 2020
EU research group agrees to back controversial Spanish ...,"Australian company Infinity Lithium has signed a memorandum of 
 understanding with the European Battery Alliance to promote its lithium 
 mine project in San ...",2 Apr 2020
99.99% Purity on Recycled NCA Lithium-ion Battery Material ...,"Canadian firm American Manganese Inc., which is clean developing technology 
 to recycle lithium-ion batteries, has published independent analytical 
 results ...",2 Apr 2020
Core gains final government approval for NT's first lithium mine,"Core Lithium has received a mine management plan approval from the Northern 
 Territory Government to build the Finniss lithium project near Darwin.",3 Apr 2020
SOUTH AFRICA LOCKDOWN: How Covid-19 is affecting ores ...,"ENERGY TRANSITION RAW MATERIALS 20/08: Chinese lithium spot prices continue 
 rally, cobalt prices dip. Aug 20, 2021 @ 17:10.",3 Apr 2020
The coronavirus is causing problems for lithium suppliers,"At the same time, there are real concerns about the supply chain for 
 lithium. A Benchmark report lays out the quarantine situation for a number 
 of major ...",4 Apr 2020
Northern Territory approves its first lithium mine – pv ...,"The Finniss Lithium Project will be the first-ever lithium mine to be built 
 outside of Western Australia. April 4, 2020 Marija Maisch.",4 Apr 2020
Global Lithium-Ion Batteries Market Rising at a CAGR of 18.16 ...,"The global lithium-ion batteries market was worth $31.36 billion in 2019. 
 It is expected to grow at a compound annual growth rate (CAGR) of 18.16% 
 and reach ...",6 Apr 2020
Enovix raises $45M; working to develop its 3D Silicon Lithium ...,"Enovix has developed a lithium-ion battery that incorporates a 100% active 
 silicon anode using a patented 3D cell architecture to increase energy 
 density ...",6 Apr 2020
INTERVIEW: Deshnee Naidoo on her path to becoming CEO ...,"ENERGY TRANSITION RAW MATERIALS 20/08: Chinese lithium spot prices continue 
 rally, cobalt prices dip. Aug 20, 2021 @ 17:10.",6 Apr 2020
"Audi A3 Sportback mild-hybrid MHEV, caratteristiche e prezzi","Batteria mild hybrid 48-volt-lithium-mhev · Mild Hybrid, cosa è e come 
 funziona la tecnologia MHEV. 2 settimane fa. esenzioni bollo auto ibride.",7 Apr 2020
Eramet decides not to engage the construction of its lithium ...,"As a result, Eramet's board of directors decided not to engage the 
 construction of the lithium production plant in Argentina. The pilot plant, 
 which has been ...",8 Apr 2020
Researchers Develop New Synthesis Technique for Lithium Metal Batteries,"A novel technique has been developed by scientists from Tokyo Metropolitan 
 University to create ceramic-based flexible electrolyte sheets for lithium 
 metal ...",13 Apr 2020
Advantage Lithium Corp. shareholders approve acquisition by,"Advantage Lithium Corp. shareholders approve acquisition by Orocobre 
 Limited ... BRISBANE, Australia, April 14, 2020 (GLOBE NEWSWIRE) -- 
 Orocobre Limited (ASX: ...",14 Apr 2020
Tianqi looks to sell stake in world’s largest lithium mine,"The Shenzhen-listed company is courting bidders for some of its 51 per cent 
 holding in Talison Lithium, which owns the Greenbushes mine in Western 
 Australia, ...",14 Apr 2020
A non-flammable lithium metal battery – pv magazine ...,"A non-flammable lithium metal battery. Researchers from Deakin University 
 in Australia claim their battery chemistry is based on a new class of 
 electrolyte ...",15 Apr 2020
China's top lithium miner eyes stake sale - MINING.COM,"Greenbushes lithium mine is located 250km south of Perth. (Image courtesy 
 of Talison Lithium.) China's Tianqi Lithium Corp., the country's top 
 producer of the ...",15 Apr 2020
Lithium in a Time of Coronavirus,"Lithium may have antiviral properties, but it also carries unique risks 
 during a viral infection. figure image.",15 Apr 2020
The Antiviral Side of Lithium,"Lithium has successfully deterred over a dozen viruses, but how will it 
 affect the novel coronavirus? In this podcast, Chris Aiken, MD, speaks with 
 Janusz ...",15 Apr 2020
Measuring DCIR of Lithium-Ion Cells,"Measuring DCIR of Lithium-Ion Cells. Apr 15th, 2020. Unlike ACIR, dc 
 internal resistance measurement lacks standardization and thus tends to be 
 somewhat ...",15 Apr 2020
Government will buy local to boost manufacturing sector,"... to develop alternative supplies of rare earth minerals while also doing 
 more to manufacture batteries in Australia, using lithium mined in the 
 country.",15 Apr 2020
Privates Ladeinfrastrukturpotenzial in Deutschland,"Natrium statt Lithium: Die preisgünstige Alternative 3 Kommentare. + 
 Premium · Peugeot e-208 – Auf der Langstrecke ist Geduld gefragt.",15 Apr 2020
Scientists develop high-performance lithium-sulfur batteries,"Lithium-sulfur batteries have a high theoretical energy density of 2600 Wh 
 kg-1 and theoretical capacity of 1675 mAh g-1. They are promising as a 
 high-energy ...",16 Apr 2020
Acquisition of Advantage Lithium Corp. Completed,"Acquisition of Advantage Lithium Corp. Completed ... (Advantage) (TSX 
 Venture: AAL) (OTCQX: AVLIF) that it did not already own. Under the terms 
 of the Arrangement ...",17 Apr 2020
"New electrode material developed to increase charge capacity of lithium 
 batteries","Lithium batteries hold a lot of promise for the future of many 
 applications, including electric vehicles, but tend to be prohibitively 
 expensive, ...",17 Apr 2020
SungEel HiTech leads the way in recycling of lithium-ion ...,"“Market demand has significantly increased, driven by the growing adoption 
 of lithium-ion batteries as a major power source in smart devices and 
 electric ...",19 Apr 2020
Contract At Fixed Prices And Exhaustible Amount The ...,"Green hydrogen, lithium and telecommunications are some of the areas being 
 eyed by the South Korea's private sector as the country seeks to join th.",19 Apr 2020
China’s Battery-Metals Rush Hits A Speed Bump,"Tianqi Lithium took the resources world by storm five years ago during the 
 start of a boom in demand for lithium, a lightweight metal, snapping up 
 mines and ...",20 Apr 2020
Award-winning find for Sudbury lithium explorer,"A Sudbury lithium exploration company has been recognized by its peers as 
 having an exceptional discovery in northwestern Ontario.",20 Apr 2020
Study underpins Manono lithium project in DRC,"Perth-based lithium developer AVZ Minerals has completed a definitive 
 feasibility study showing that its Manono project in the Democratic 
 Republic of Congo ...",21 Apr 2020
Orocobre completes Advantage Lithium acquisition ...,"Shares of Advantage Lithium will be delisted April 21. Under the terms of 
 the arrangement, Advantage shareholders have now received 0.142 share of 
 Orocobre ...",21 Apr 2020
Frontier Lithium awarded 2019 Bernie Schnieders Discovery ...,"SUDBURY, ON, April 21, 2020 /CNW/ - Frontier Lithium Inc. (TSXV: FL) 
 (""Frontier"" or ""the Company"") is pleased to receive discovery of the year 
 award from ...",21 Apr 2020
"Lithium-Sulphur Batteries Could Provide 1,200-Mile Per Charge Range","Lithium-Sulphur Batteries Could Provide 1,200-Mile Per Charge Range · 
 Australia-based Brighsun says 'the revolution is underway.' · See also.",22 Apr 2020
European Metals wins approval of CEZ investment in Cinovec,"European Metals, through its wholly owned subsidiary, Geomet, controls the 
 mineral exploration licenses awarded by the Czech State over the Cinovec 
 Lithium/Tin ...",23 Apr 2020
India to challenge China’s lithium-ion might as Faradion to set up shop soon,"Unlike lithium-ion batteries, Faradion's sodium-ion batteries have enhanced 
 thermal stability and safety. Further, they can be safely transported and 
 maintained ...",24 Apr 2020
New Solution to Keep Lithium Batteries from Catching Fire,"Now nanoengineers from the University of California (UC) San Diego have 
 devised a new safety feature that could prevent lithium-metal batteries 
 from this ...",27 Apr 2020
Next-generation batteries take major step toward commercial ...,"Lithium-sulfur batteries have been hailed as the next big step in battery 
 technology, promising significantly longer use for everything from 
 cellphones to ...",28 Apr 2020
OMNIQ Corp. Announces $3.9 Million Order From Leading US ...,"... Inc. (ERBB) · American Lithium Reports Highest Lithium Extraction to 
 Date from TLC Claystones with 97.4% Extraction from Sulfuric Acid Leach 
 (LIACF) ...",28 Apr 2020
Solution found for major flaw in lithium-sulphur batteries,"Every cycle of a lithium-sulphur battery – the process of charging and 
 discharging it – can cause mossy, needle-like deposits to form on the 
 lithium-metal anode ...",29 Apr 2020
Stretchable lithium-ion battery based on new micro-honeycomb structure,"A Korean research team has developed a lithium-ion battery that is flexible 
 enough to be stretched. Dr. Jeong Gon Son's research team at the ...",29 Apr 2020
"Ningbo Shanshan began construction of 45,000 mt/year ...","With an investment of 2 billion yuan, the project is designed to assist 
 Ningbo Shanshan to become an international lithium salt supplier with 
 high-quality ...",29 Apr 2020
Making lithium-ion batteries more environmentally friendly,"By reformulating the materials used for manufacturing lithium-ion 
 batteries, researchers have come up with a way to process and recycle the 
 batteries' ...",30 Apr 2020
Guangxi Tianyuan New Energy Material to see first batch of ...,"SMM assessed prices of domestic battery-grade lithium carbonate at 
 44,000-45,500 yuan/mt as of April 30, keeping refreshing record lows. 
 Operation update.",30 Apr 2020
A Microdose of Lithium in the Water Could Reduce Military ...,"Lithium is used at high doses (600-1800 mg/day) to treat bipolar disorder 
 and people may be concerned about the well-known phenomenon of “lithium 
 toxicity” that ...",4 May 2020
"Acheter Tron : PayPal, Virement ou Carte de Crédit","... Action FDJ · Action GameStop · Action Google · Action Jaguar Land Rover 
 · Action Lamborghini · Action Lithium · Action McLaren · Action Netflix.",4 May 2020
Plans for first lithium plant in India forges ahead,"Plans for India's first lithium refinery are forging ahead after Neometals 
 Ltd. and Manikaran Power Ltd approved a feasibility study for a project 
 that aims ...",5 May 2020
TECH & ELECTRONICS: Track the downstream impact of ...,"Prices for cobalt tetroxide, which is used in the production of lithium 
 cobalt oxide batteries used in consumer electronics, initially found 
 support from ...",5 May 2020
Albemarle expresses interest in Tianqi's stake in Greenbushes lithium mine,"Already the world's largest producer of lithium for electric vehicle 
 batteries, Charlotte, North Carolina-based Albemarle would cement its 
 control over the ...",7 May 2020
"NA Proactive news snapshot: Aftermath Silver, Phunware, DRDGOLD, Pressure 
 BioSciences, Calyxt UPDATE …","MGC Pharma inks US deal worth at least US$24mln · Bacanora Lithium receives 
 formal takeover offer from Ganfeng Int'l · Just Eat Takeaway.com to be 
 ejected ...",7 May 2020
"ReNeuron Group""s CTX therapy shows early promise in treating Huntington""s 
 disease","... Bacanora Lithium shifts attention to construction as financing 
 completes · BATM's growth story continues · Sativa Wellness works toward 
 becoming one of ...",7 May 2020
Lithium-ion storage is here to stay – pv magazine International,"A German-Israeli research group has gathered for three days to discuss 
 which storage technologies may outperform lithium-ion batteries in the 
 future.",8 May 2020
Phased withdrawal of U.S. troops from Afghanistan sharpens focus on CPEC,"Afghanistan's huge reserves of copper, and rare earths, including lithium — 
 the feedstock of the batteries and new energy vehicles, is a major driver 
 of ...",9 May 2020
Lithium-ion storage is here to stay with no 'post Li-ion' era in ...,"A German-Israeli research group has gathered to discuss which storage 
 technologies may outperform lithium-ion batteries in the future.",11 May 2020
California Energy Commission awards $7.8M to two lithium ...,"The new lithium recovery projects awarded funding are designed to help 
 reduce costs and environmental impact. They include: $6 million to BHER 
 Minerals, LLC for ...",14 May 2020
Solid-State Lithium-Ion Battery Innovation & Patent Review ...,"This review discusses technical options that are pursued by key commercial 
 lithium-ion battery players to build solid-state Li-ion batteries for an ...",18 May 2020
Standard Lithium Completes Commissioning and ...,"Standard Lithium Completes Commissioning and Commences Full-time Operation 
 of Its Lithium Extraction Demonstration Plant. May 19, 2020 07:00 ET | 
 Source: ...",19 May 2020
Statement by Vice-President Maroš Šefčovič on the EBA,"Europe has also seen the most rapid growth of any region in planned 
 lithium-ion battery production capacity, with its global share set to reach 
 14.7 percent by ...",19 May 2020
Tianqi Lithium 6% stake up for sale - MINING.COM,"China's Tianqi Lithium Corp., the country's top producer of the battery 
 metal, said on Monday that its controlling investor had put a sixth of its 
 holding ...",19 May 2020
"Why Is Everybody Talking About Solid State Lithium-Metal Electric Vehicle 
 Batteries All Of A Sudden?","Lithium-ion batteries can do some amazing things nowadays, but they don't 
 come cheap. Electric vehicle batteries are the main reason why electric 
 cars are ...",20 May 2020
"SQM profits plunge again on lower lithium prices, slashes 2020 capex plan","2 producer of lithium, said on Wednesday profits plunged by nearly half in 
 the first quarter as prices for the battery metal continued to freefall 
 during the ...",20 May 2020
Lithium battery makers plan new round of plant projects,"Plans are progressing for new lithium-ion battery plants that will supply 
 electric vehicle (EV) producers outside the Asia-Pacific region as the 
 production ...",20 May 2020
White gold: The violent water dispute in Argentina,"Lithium production in the region is further complicated by several social 
 and environmental conflicts with local communities.",20 May 2020
"GM battery chief: 600-mile EVs viable, million-mile battery in ...","And then there's the lithium-metal cell that GM showed on its March EV Day, 
 reporting it as in the development stages and possibly ready for 
 production ...",20 May 2020
"NA Proactive news snapshot: Vert Infrastructure, Surge Holdings, GlobeX 
 Data, Mandalay Resources, VolitionRx UPDATE ...","Bacanora Lithium receives formal takeover offer from Ganfeng Int'l · Just 
 Eat Takeaway.com to be ejected from the FTSE 100 after going Dutch ...",20 May 2020
"CMHC sees home prices falling up to 18%, may curb ...","SQM Told to Resubmit Compliance Plan as Lithium Scrutiny Grows · Line 3 
 opponents descend on Minnesota Capitol to seek a stop.",20 May 2020
"New zinc-air battery is 'cheaper, safer and far longer-lasting ...","“For large-scale energy storage, lithium-ion can't touch us on cost,” says 
 chief executive Ron MacDonald, a former Canadian member of Parliament who 
 now ...",21 May 2020
Short-term Lithium Oversupply Issues Creating Long-term ...,"That will create big opportunity for companies such as American Lithium 
 Corp. (OTCQB:LIACF) (TSX-V:LI), Tesla Inc. (NASDAQ:TSLA), Albemarle 
 Corporation (NYSE: ...",21 May 2020
"Endicott lithium-ion battery plant to get another DEC review on toxic 
 substance","Editor's note: This story has been updated to reflect SungEel's response to 
 the DEC's request for information on PFAS in lithium-ion batteries.",21 May 2020
"Tesla files to sell new Model 3 with cheaper lithium iron phosphate 
 batteries","Earlier this year, we've learned that they might even use CATL's lithium 
 iron phosphate (LFP) batteries, which is much less popular in the auto 
 industry and ...",25 May 2020
Pandemic slows electric vehicle revolution due to lithium battery shortage,"Lithium industry shares have dropped sharply since January as the economic 
 downturn from the pandemic slammed the brakes yet again on the 
 electrification ...",26 May 2020
"Lithium Ion Battery Market Worth $76 Billion by 2026, Says ...","Lithium ion battery industry is set to witness a substantial growth over 
 the forecast timeline on account of ongoing transition toward electric 
 mobility coupled ...",27 May 2020
"Lithium Supply Fears Loom Over Electric Vehicle Happy Talk — Or Not, As The 
 Case May Be","Spring has sprung, which means it's time for another round of guess how 
 much lithium automakers will need to make enough lithium-ion batteries for 
 the ...",27 May 2020
Electric motorbike gives women in rural Zimbabwe a path out of poverty,"The three-wheeler, known as Hamba (Go), powered by a solar-charged lithium 
 ion battery, is being piloted by start-up Mobility for Africa, which leases 
 the ...",27 May 2020
Deferred expansion plans fuel prospect of lithium price spike after 2022,"LONDON (Reuters) - Shelved expansion plans for lithium projects due to 
 collapsing demand for the material used to make electric vehicle batteries 
 leaves the ...",28 May 2020
Albemarle seeks full control of Australia's Greenbushes lithium mine,"(Reuters) - Albemarle Corp said on Thursday it wants to take control of 
 Australia's Greenbushes, the world's largest lithium mine, signaling it 
 intends to ...",28 May 2020
SP Angel . Morning View . Thursday 28 05 20,"Lithium carbonate 99% (China) US$4,962/t vs US$4,959/t ... the economics of 
 building a 2.5MW solar farm in California using new lithium-ion battery 
 storage, ...",28 May 2020
New Porsche Cayenne E-Hybrid Coupe 2020 pricing and ...,"... E-Hybrid Coupe is expected to mirror its wagon equivalent and serve up 
 a 44km all-electric driving range thanks to a 14.1kWh lithium-ion battery.",28 May 2020
Lithium Comes From Exploding Stars,"The element lithium has all kinds of uses on Earth: in lithium-ion 
 batteries, in heat-resistant glass and ceramics, and in certain medications 
 that ...",29 May 2020
Startups look to reduce dependence on lithium from China,"It has invested heavily in mining lithium and rare earth minerals that go 
 into these batteries—both within its own country as well as mines in Latin 
 America, ...",31 May 2020
New sodium-ion battery performs on par with some lithium-ion batteries,"Is the future of energy storage rather salty? Since they were first 
 commercially introduced in 1999, lithium-ion batteries have become an 
 integral part of ...",1 Jun 2020
Lighting the way to better battery technology,"Lithium-ion batteries, so-named for the movement of lithium ions that make 
 them work, power most rechargeable devices today. The element lithium 
 has ...",1 Jun 2020
Classical novae are responsible for most of the lithium in our galaxy,"Lithium and its compounds have several industrial applications, including 
 heat-resistant glass and ceramics, lithium grease lubricants, batteries, ...",2 Jun 2020
Piedmont Lithium Appointment of Lithium Industry Veteran as ...,"NEW YORK--(BUSINESS WIRE)--Piedmont Lithium Limited (ASX:PLL; NASDAQ:PLL) 
 (“Piedmont” or “Company”) is pleased to announce that it has appointed Mr. 
 Austin ...",2 Jun 2020
"Researchers Unveil a Sodium-Ion Battery That Rivals Commercial Lithium-Ion 
 Models","Right now, lithium-ion batteries have the advantage over sodium-ion: they 
 last longer, and they hold more energy. One of the reasons is that a lot of 
 potential ...",3 Jun 2020
"Australia's EcoGraf inks graphite battery material supply deal with 
 Thyssenkrupp unit","EcoGraf said Thyssenkrupp Materials Trading GmbH would buy purified 
 spherical graphite battery anode material, used in lithium ion 
 batteries, ...",3 Jun 2020
"Proactive news headlines: United Oil & Gas, Kavango Resources, Integumen, 
 Instem, Power Metal Resources …","Bacanora Lithium shifts attention to construction as financing completes · 
 Helium One is a unique opportunity on London's AIM market · Shield 
 Therapeutics ...",3 Jun 2020
"Audi's plug-in hybrid A6 goes on sale costing just under £53,000","According to Audi, a full charge of the lithium-ion battery pack takes 
 seven hours from a conventional three-pin wall socket, but charging with a 
 7 kWh home ...",5 Jun 2020
Les 5 termes de la transition écologique et énergétique qu'on ...,"Lithium-ion, autoconsommation collective, méthanisation, smart grid, TEE… 
 Zoom sur cinq mots indispensables pour comprendre la transition écologique.",8 Jun 2020
Can cabbage boost the environmental friendliness of lithium ...,"This, along with the steady demand for new smartphones, computers and other 
 electronic gadgets, is leading to an increased need for lithium-ion 
 batteries ...",9 Jun 2020
Guidehouse: Lithium battery cell prices to almost halve by 2029,"Lithium-ion cell prices will fall by around 46% between now and 2029, 
 according to new analysis from Guidehouse Insights, reaching US$66.6 per 
 kWh by that ...",9 Jun 2020
Column: Lithium - the metal of the future with a futures problem - Andy Home,"LONDON (Reuters) - Lithium is the metal that will power the coming electric 
 vehicle (EV) revolution. An aerial view of the brine pools and processing 
 areas ...",10 Jun 2020
Piedmont Lithium Limited Announces Closing of Public ...,"Piedmont Lithium Limited Announces Closing of Public Offering and Full 
 Exercise of Underwriters' Over-Allotment Option. June 11, 2020 04:05 PM 
 Eastern Daylight ...",11 Jun 2020
Lithium-ion Batteries: Opportunities and Threats,"Despite wide use in a variety of applications, lithium-ion batteries can be 
 described as a relatively immature energy storage technology. The Li-ion 
 battery ...",12 Jun 2020
Top 10 Best Strap For Trail Cameras 2020 – Bestgamingpro,"utilizing lithium batteries or 6v exterior energy provide will hold it 
 working longer. 4. Folgtek 5PCS Game Trail Camera Mounting Straps, 145cm 
 Portable UV ...",16 Jun 2020
This camping gear will make your next trip easier,"Coleman, which makes camping gear, is an old-school favorite for lanterns, 
 which can use D batteries, rechargeable lithium-ion batteries or propane.",17 Jun 2020
"Mazda MX-30 First Drive: A Car For Enthusiasts, Not EV Diehards","Motor AC-Synchron-Elektromotor, Lithium-Ionen-Batterie im Unterboden. 
 Output 107 kW (145 PS) bei 4.000-11.000 U/min. Maximum torque 271 Nm.",18 Jun 2020
How Netflix's Reed Hastings overcame failure while leading his first company,"US has potential to build 'robust supply chain' for lithium: CEO · Cipriani 
 CEO puts LVMH on blast over alleged knock-off restaurant: 'I'. just in ...",21 Jun 2020
Cool metric for lithium-ion batteries could spur progress,"Cool metric for lithium-ion batteries could spur progress. A new measure 
 for the rate of heat removal from battery packs gives manufacturers a 
 simple way to ...",23 Jun 2020
Piedmont Appoints Primero Group as Preferred EPC and ...,"NEW YORK--(BUSINESS WIRE)--Piedmont Lithium Limited (“Piedmont” or 
 “Company”) is pleased to report that the Company has entered into a 
 memorandum of ...",23 Jun 2020
German battery market growth driven by on lithium-ion demand: ZVEI,"“Lithium-ion batteries are the key technology for the market launch of 
 electric mobility,” industry association ZVEI said, adding turnover in this 
 segment ...",23 Jun 2020
Mexican official hit after call to nationalize lithium mines,"A joint project by Chinese and English companies are developing what may 
 become the largest lithium mine in the world in the northern Mexico state 
 of Sonora.",24 Jun 2020
"Ammonia, Electrons, and Metals | In the Pipeline","The reaction can be run with lithium, sodium, potassium, and even calcium – 
 actually figuring out which of those will work best is not so easy to do 
 from ...",24 Jun 2020
Charge bike company goes 100% electric with fold-flat e-bikes,"Micah Toll is a personal electric vehicle enthusiast, battery nerd and 
 author of the Amazon #1 bestselling books DIY Lithium Batteries, DIY Solar 
 Power and ...",24 Jun 2020
"""Danger Zone"" of Lithium-Battery Defects Identified","Battery researchers have engaged in a lot of work recently to study the 
 formation of lithium dendrites, or needle-like structures and whiskers that 
 form ...",25 Jun 2020
Battery makers face looming shortages of high-quality lithium,"Despite material shortages, lithium-ion markets are taking off and supply 
 problems will not result from a shortage of lithium raw materials, 
 panelists said.",25 Jun 2020
How Li-Cycle Technology Retrieves 95% of Lithium Battery ...,"Mississauga, Canada-based Li-Cycle has developed a process to retrieve more 
 than 95 percent of the content of any lithium battery, while recovery rates 
 have ...",30 Jun 2020
"Tesla and the science behind the next-generation, lower-cost, 
 'million-mile' electric-car battery","As Tesla plans next-generation electric vehicle batteries, focus is turning 
 to lithium iron, not the lithium ion that has been the fundamental 
 chemical ...",30 Jun 2020
Varta forscht am Akku der Zukunft - Kursfeuerwerk,"Ziel: Nächste Generation von Lithium-Ionen-Batterie entwickeln. Seit das 
 Unternehmen 2017 an die Börse gegangen ist und die kleinste Sparte, ...",2 Jul 2020
Aldi reveals major store expansion plans in Wales,"TransportLithium-ion batteries have previously been sent abroad for 
 recycling · Devon's vegan chocolate maker Moo Free targets adult market 
 with new ...",3 Jul 2020
Animal Crossing fans get real about the fictional NookPhone,"I don't know if it runs on Lithium-Ion, solar, AAA batteries or pure spite, 
 but I can say that Nook Inc. could be sitting on a veritable gold mine 
 of ...",4 Jul 2020
Revealed: the Sun's secret plan to become a lithium factory,"A fragile element. Lithium is the third element in the periodic table, 
 containing three protons in its atomic nucleus. Wikipedia.",6 Jul 2020
Cornish Lithium gets over $1m funding boost for UK project ...,"Most lithium is produced in South America, Australia and China. (Image of 
 Bolivia's Salar Uyuni: Flickr.) Cornish Lithium, a start-up hoping to lead 
 the ...",7 Jul 2020
"Hyundai, SK chiefs discuss next-gen lithium-metal EV battery","Lithium-metal batteries use metal instead of graphite for anodes, 
 increasing energy density by more than 10 times, which translates to 
 greater range for EVs.",7 Jul 2020
Bengaluru scientists find out where the Lithium in your smartphone came from,"How did lithium – a metal integral to modern life, thanks to long-duration 
 batteries – come to the Earth? This has been a long-held scientific puzzle 
 that ...",8 Jul 2020
"Lithium-rich giants: Sun, stars like it produce huge amounts of lithium 
 late in their lives","Lithium is a special element – it was the only metal produced in the Big 
 Bang that created the universe 13.7 billion years ago. While other elements 
 have been ...",8 Jul 2020
Power Pioneer Invents New Battery That’s 90% Cheaper Than Lithium-Ion,"(Bloomberg) -- Lithium-ion batteries play a central role in the world of 
 technology, powering everything from smartphones to smart cars, and one of 
 the ...",9 Jul 2020
Dart to propose job cuts as it reduces flying programme,"... Bacanora Lithium shifts attention to construction as financing 
 completes · BATM's growth story continues · Sativa Wellness works toward 
 becoming one of ...",9 Jul 2020
Tesla’s Shift To Cobalt-Free Batteries Is Its Most Important Move Yet,"But to achieve these high figures, the Model S incorporates a hefty 100kWh 
 allocation of lithium ion batteries. Tesla doesn't state publicly how much 
 of the ...",11 Jul 2020
Seawater could provide nearly unlimited amounts of critical ...,"But lithium supplies are limited and concentrated in a handful of 
 countries, where the metal is either mined or extracted from briny water. 
 SIGN UP FOR OUR ...",13 Jul 2020
Feature: UK may need 60000 mt/year of lithium for 2030s EV ...,"London — The UK will need 50,000-60,000 mt/year of lithium carbonate 
 equivalent for battery production to satisfy government plans to produce 
 only electric ...",14 Jul 2020
"New Lithium Battery Charges Faster, Reduces Risk Of Device ...","Texas A&M researchers have created a technology to prevent lithium 
 batteries from heating and failing. By Vandana Suresh, Texas A&M University 
 College of ...",14 Jul 2020
New cobalt-free lithium-ion battery reduces costs without ...,"Most cathodes for lithium-ion batteries use combinations of metal ions, 
 such as nickel-manganese-cobalt (NMC) or nickel-cobalt-aluminum (NCA).",16 Jul 2020
New Toyota Camry 2021 detailed: Mazda 6 rival's facelift ...,"... of the former will be improved next month, with its 245V nickel metal 
 hydride battery to be replaced by a 259V lithium-ion unit that's more 
 efficient.",16 Jul 2020
Li-ions transport across electrolytes and SEI like beads ...,"The transmission of lithium ions in the COF-LZU1 coating layer can be 
 considered similar to the beads passing through the Galton Board, thereby 
 obtaining a ...",20 Jul 2020
Lithium ion battery waste used in biodiesel production from ...,"Lithium ion battery waste used in biodiesel production from discarded 
 vegetable oil. Using mixtures of metal hydroxides as a catalyst provides 
 way to make ...",21 Jul 2020
European partnership targets 'Zero Carbon Lithium' extraction ...,"This involves pumping lithium-rich brine to the surface level, then 
 extracting the lithium powered by renewable heat. Excess renewable energy 
 can be fed back ...",22 Jul 2020
Tive Announces 5G Non-Lithium-Ion Tracker Powered by ...,"Lithium-ion batteries have caused a number of safety and health related 
 incidents over the years. “Alpine Fresh has felt the growing demand for the 
 removal of ...",22 Jul 2020
Lithium-ion batteries go cobalt free,"Battery cathode materials are layered crystals of lithium metal oxides. The 
 metal is usually a mix of nickel, cobalt, aluminum, and manganese. Nickel 
 alone ...",22 Jul 2020
Developing countries pay environmental cost of electric car ...,"Similar growth is expected for rechargeable batteries, with the market for 
 cathode – the positive electrode of the lithium-ion battery – forecast to 
 reach ...",22 Jul 2020
